snapped_at,price,market_cap,total_volume
2015-10-11 00:00:00 UTC,0.6370439806919000,47026115.24213030,87074.79961764450
2015-10-12 00:00:00 UTC,0.628787281832734,46416611.842303900,108895.52921643600
2015-10-13 00:00:00 UTC,0.6026272723327590,44485499.29942280,297117.07710031600
2015-10-14 00:00:00 UTC,0.517689435598842,38272635.02078040,944847.8047126100
2015-10-15 00:00:00 UTC,0.5614990042588520,41527413.54435170,376563.0715091990
2015-10-16 00:00:00 UTC,0.5331480200007420,39443831.31743270,247071.24723507100
2015-10-17 00:00:00 UTC,0.5490283089973740,40632190.61699080,317377.7617794200
2015-10-18 00:00:00 UTC,0.5184445473595720,38382124.41691710,133661.67045159800
2015-10-19 00:00:00 UTC,0.4870672984193330,36070935.31062340,240250.37656809300
2015-10-20 00:00:00 UTC,0.4329785990312490,32076052.631905700,352361.0618641570
2015-10-21 00:00:00 UTC,0.4397689744048960,32590298.008333900,599041.0131522980
2015-10-22 00:00:00 UTC,0.5654615066780280,41918540.78268510,979304.0724230010
2015-10-23 00:00:00 UTC,0.540737766800056,40100107.0136459,866798.4888542510
2015-10-24 00:00:00 UTC,0.5685737685118120,42179070.75754260,259157.66241063700
2015-10-25 00:00:00 UTC,0.6319388092249570,46895926.257060400,476617.738601437
2015-10-26 00:00:00 UTC,0.7439579097275090,55226993.78944920,1174026.819064360
2015-10-27 00:00:00 UTC,0.8544552504832850,63451496.574236000,1887568.9059290000
2015-10-28 00:00:00 UTC,1.010409721259420,75057962.81264550,2447633.7976275200
2015-10-29 00:00:00 UTC,1.163748635576320,86478981.5524642,2236842.210445420
2015-10-30 00:00:00 UTC,1.041849054896390,77447839.42741760,2384549.998119620
2015-10-31 00:00:00 UTC,0.9070916284167460,67453442.47710530,652271.5873221150
2015-11-01 00:00:00 UTC,1.058541941291150,78742733.24541080,603996.1990296080
2015-11-02 00:00:00 UTC,0.9550458603200440,71066352.05814130,970665.6783058540
2015-11-03 00:00:00 UTC,1.002344802929550,74613449.56251670,1878273.0109212800
2015-11-04 00:00:00 UTC,0.9018086605486010,67152505.55125620,3218064.880847630
2015-11-05 00:00:00 UTC,0.906601136813436,67532501.09696000,1202885.3800460400
2015-11-06 00:00:00 UTC,0.9094421987209230,67767390.10082620,913629.1696859170
2015-11-07 00:00:00 UTC,0.922482091197951,68761146.27837910,904631.8699629810
2015-11-08 00:00:00 UTC,1.030499514179020,76839299.32470990,1040086.7545033700
2015-11-09 00:00:00 UTC,0.9958029845225520,74277547.07634280,1972521.3874033400
2015-11-10 00:00:00 UTC,0.9348342219016500,69753492.14382020,865031.5412400890
2015-11-11 00:00:00 UTC,0.7887611772679250,58873875.70678450,1243322.7527190500
2015-11-12 00:00:00 UTC,0.90074206650109,67254888.20415640,826829.6689207310
2015-11-13 00:00:00 UTC,0.9040815579448990,67527257.40972710,545086.2658886770
2015-11-14 00:00:00 UTC,0.8842289054037300,66066714.4889687,361586.11600976900
2015-11-15 00:00:00 UTC,0.9108255481961640,68078325.7946219,432023.407831642
2015-11-16 00:00:00 UTC,0.9338407839578460,69812830.40735960,616346.9298519330
2015-11-17 00:00:00 UTC,0.9952733578828390,74440734.3005621,1128249.5445129200
2015-11-18 00:00:00 UTC,0.9944285799213990,74402718.74542970,687203.3331021930
2015-11-19 00:00:00 UTC,0.9514712892422660,71212297.76056390,434385.481510446
2015-11-20 00:00:00 UTC,0.9268031189591780,69388368.57982640,606560.338362119
2015-11-21 00:00:00 UTC,0.9735724342696530,72914368.80252850,454926.9190034520
2015-11-22 00:00:00 UTC,0.96473853235469,72276339.25126060,371962.8833336560
2015-11-23 00:00:00 UTC,0.9452203362307200,70839197.81949020,437126.39426833100
2015-11-24 00:00:00 UTC,0.8993611354663960,67424299.39769950,354914.08621214000
2015-11-25 00:00:00 UTC,0.8677070917677270,65072847.332706200,708867.1776788790
2015-11-26 00:00:00 UTC,0.8948747707881740,67132055.60740010,959696.4719438320
2015-11-27 00:00:00 UTC,0.8707128002545290,65341845.392888900,398595.4996438550
2015-11-28 00:00:00 UTC,0.9173987754375570,68868768.28657500,465064.93868912800
2015-11-29 00:00:00 UTC,0.8717449537893330,65463342.96555320,436939.13020833600
2015-11-30 00:00:00 UTC,0.8736009320890140,65624853.97047550,775372.5405749860
2015-12-01 00:00:00 UTC,0.8750039976447700,65752486.02943540,643109.8579217140
2015-12-02 00:00:00 UTC,0.8227337811375520,61844779.03171160,494205.89284799500
2015-12-03 00:00:00 UTC,0.8247651888810110,62018808.085017600,541681.1368684800
2015-12-04 00:00:00 UTC,0.8387909512811370,63094325.07829990,241947.49444270400
2015-12-05 00:00:00 UTC,0.8645837297560470,65056337.64166400,226084.41071520900
2015-12-06 00:00:00 UTC,0.8349924869606100,62850264.41510670,429681.2894745190
2015-12-07 00:00:00 UTC,0.8007502839259890,60292476.61320160,494657.61802976300
2015-12-08 00:00:00 UTC,0.8188527088752510,61675859.110314000,435966.80884823800
2015-12-09 00:00:00 UTC,0.7918293483107270,59661067.18085800,627128.9260492470
2015-12-10 00:00:00 UTC,0.8474422420390550,63872552.27588070,374543.00586710200
2015-12-11 00:00:00 UTC,0.9167389424445130,69119370.62718370,765839.8738111160
2015-12-12 00:00:00 UTC,0.9712583097472550,73250296.07272830,1385279.0437324100
2015-12-13 00:00:00 UTC,0.9583031735578240,72302484.28350290,279257.6104401560
2015-12-14 00:00:00 UTC,0.9954898346339890,75133022.39506160,562723.38601539
2015-12-15 00:00:00 UTC,1.0170637001075,76787012.60189860,573171.6204861930
2015-12-16 00:00:00 UTC,0.9889124423815730,74686005.22814950,207316.98728030300
2015-12-17 00:00:00 UTC,0.9402283251940490,71033582.40629950,641112.3505143460
2015-12-18 00:00:00 UTC,0.9211717831099320,69616990.9878865,297866.39712775900
2015-12-19 00:00:00 UTC,0.9096329169325170,68767429.85047310,333313.4238328430
2015-12-20 00:00:00 UTC,0.9032316429089900,68305705.24538200,467489.5933259760
2015-12-21 00:00:00 UTC,0.8968062870238120,67842615.39188160,543846.3978062820
2015-12-22 00:00:00 UTC,0.8789593130596950,66514758.19337370,468144.5604338490
2015-12-23 00:00:00 UTC,0.8675654552724990,65674405.654046100,333657.8603050270
2015-12-24 00:00:00 UTC,0.861363016488459,65226512.003279700,353090.34035883
2015-12-25 00:00:00 UTC,0.8707183439745880,65957619.83793370,169208.7604895870
2015-12-26 00:00:00 UTC,0.8530178649009630,64637552.400460900,424123.09670471700
2015-12-27 00:00:00 UTC,0.8588870868776090,65104495.77797420,208247.21865890300
2015-12-28 00:00:00 UTC,0.8421696130307880,63858382.55360900,228592.5875954820
2015-12-29 00:00:00 UTC,0.8694878107781920,65951485.1558242,211396.56750766800
2015-12-30 00:00:00 UTC,0.9003543017405370,68315404.54669570,584414.4705683000
2015-12-31 00:00:00 UTC,0.9365399677803520,71083912.69961050,668846.07044826
2016-01-01 00:00:00 UTC,0.9463133430749890,71849843.66511220,202032.13336863600
2016-01-02 00:00:00 UTC,0.9381261621726150,71252107.9687766,252880.2353165070
2016-01-03 00:00:00 UTC,0.9721969755035610,73864483.22222730,402755.9084078690
2016-01-04 00:00:00 UTC,0.9592978352147370,72909192.00505090,341506.82136802900
2016-01-05 00:00:00 UTC,0.9531022411427650,72462361.87937810,217443.23809763300
2016-01-06 00:00:00 UTC,0.9684340117908710,73650960.93328460,328507.1523817130
2016-01-07 00:00:00 UTC,0.9589767803876820,72931723.30621580,642269.5176489780
2016-01-08 00:00:00 UTC,0.9955747811931690,75767382.4398899,554403.4018238550
2016-01-09 00:00:00 UTC,1.02478096778813,78016544.33428130,254045.62911324700
2016-01-10 00:00:00 UTC,1.01996585607406,77676004.65241880,404315.93496207300
2016-01-11 00:00:00 UTC,1.068726621062780,81416101.6377075,1025253.0383450100
2016-01-12 00:00:00 UTC,1.167362900827920,88958959.89936550,2962550.3945903100
2016-01-13 00:00:00 UTC,1.12958834642001,86108971.48293590,1003321.3604582700
2016-01-14 00:00:00 UTC,1.157377553252500,88257219.96322110,731050.8483768430
2016-01-15 00:00:00 UTC,1.21073546288485,92329493.82516770,4049516.2124520600
2016-01-16 00:00:00 UTC,1.215691295024750,92765190.35300170,2377737.1425659700
2016-01-17 00:00:00 UTC,1.321855711753410,100866229.13386100,1176009.00668505
2016-01-18 00:00:00 UTC,1.39830112692888,106770204.99601000,4073710.1202780600
2016-01-19 00:00:00 UTC,1.3769900190471,105177492.60810900,1684557.2914079600
2016-01-20 00:00:00 UTC,1.565411904541260,119608403.90910500,2899771.051018660
2016-01-21 00:00:00 UTC,1.544691862235830,118064297.75775200,1670627.3218903000
2016-01-22 00:00:00 UTC,1.471341822504970,112494896.69290000,1585027.991812100
2016-01-23 00:00:00 UTC,1.692156284936260,129390552.65124100,2212028.7971573100
2016-01-24 00:00:00 UTC,2.131691495370680,163090024.6945180,9578400.618786110
2016-01-25 00:00:00 UTC,2.48139608647395,189898537.77611700,10884776.210849400
2016-01-26 00:00:00 UTC,2.086782726986500,159744115.0673890,11669540.231742300
2016-01-27 00:00:00 UTC,2.384501158704440,182534589.0343230,7048626.2187527
2016-01-28 00:00:00 UTC,2.519719734523480,193030853.2041580,5043090.697552950
2016-01-29 00:00:00 UTC,2.486203232055900,190524391.83507300,6527897.661629630
2016-01-30 00:00:00 UTC,2.437601273512590,186862759.72151400,3674090.3975050300
2016-01-31 00:00:00 UTC,2.298766557449120,176275775.71473000,5834817.706592740
2016-02-01 00:00:00 UTC,2.221883059355510,170434539.30474800,3991411.3414352500
2016-02-02 00:00:00 UTC,2.403111855327030,184396131.5986810,3602402.308067330
2016-02-03 00:00:00 UTC,2.515949933456800,193120920.3597330,4030697.3392438100
2016-02-04 00:00:00 UTC,2.557178944302690,196350197.91323300,3532651.020271140
2016-02-05 00:00:00 UTC,2.532878565491470,194548161.01787000,2640353.6147680400
2016-02-06 00:00:00 UTC,2.517776369343560,193450250.47357800,1924574.7180617000
2016-02-07 00:00:00 UTC,2.950776113177160,226795324.20954500,7099203.5519039400
2016-02-08 00:00:00 UTC,3.165335693696390,243366581.58299100,9781404.736809000
2016-02-09 00:00:00 UTC,3.720453286688500,286139280.9840230,16355217.945349500
2016-02-10 00:00:00 UTC,4.427431437703360,340624194.15097900,29316397.613274600
2016-02-11 00:00:00 UTC,6.005000308112700,462140079.76211000,28752968.923665300
2016-02-12 00:00:00 UTC,5.475649283683190,421542668.4566250,9902598.244079140
2016-02-13 00:00:00 UTC,5.373284921940010,413798928.6182680,25637385.479897300
2016-02-14 00:00:00 UTC,5.169512436402440,398234915.54443100,11552061.707776100
2016-02-15 00:00:00 UTC,5.319058286377440,409885035.83076000,13786358.783861200
2016-02-16 00:00:00 UTC,4.368970122064960,336781865.25572200,15444552.58629860
2016-02-17 00:00:00 UTC,3.744022470740230,288700599.2729370,14847989.04999860
2016-02-18 00:00:00 UTC,4.397939042003920,339233532.70569800,17707643.869024000
2016-02-19 00:00:00 UTC,4.493895382965730,346746765.74089800,7215680.13205692
2016-02-20 00:00:00 UTC,4.301875677560980,332040532.28508500,8703306.94050525
2016-02-21 00:00:00 UTC,4.653970273276000,359334417.7208710,6458218.23306439
2016-02-22 00:00:00 UTC,5.608714257576700,433193897.2217690,15140246.890369600
2016-02-23 00:00:00 UTC,5.612091439849520,433593972.8044960,13534870.66434680
2016-02-24 00:00:00 UTC,6.134381259039690,474102955.51858100,11396482.659191400
2016-02-25 00:00:00 UTC,5.93625743323269,458942242.84471700,20614025.807057000
2016-02-26 00:00:00 UTC,5.897351626440900,456082096.8564280,9515283.257397330
2016-02-27 00:00:00 UTC,6.357091762158400,491795616.48932300,8967228.051799430
2016-02-28 00:00:00 UTC,6.440650848847280,498424354.01222000,9683081.005927770
2016-02-29 00:00:00 UTC,6.312028458049730,488620056.2443800,7546069.554011690
2016-03-01 00:00:00 UTC,7.560157049617910,585403826.3853720,20945587.168326700
2016-03-02 00:00:00 UTC,8.398318163034870,650547162.2177420,29743237.911609600
2016-03-03 00:00:00 UTC,9.504937042998200,736507630.9102450,40441406.846499300
2016-03-04 00:00:00 UTC,10.03776475108960,778040245.1399580,35604151.84878610
2016-03-05 00:00:00 UTC,10.93519773927980,847886363.7817260,54303350.00956650
2016-03-06 00:00:00 UTC,10.96466178163570,850440219.9342830,41487265.46159490
2016-03-07 00:00:00 UTC,9.397469868813550,729122199.5218770,31891736.915083900
2016-03-08 00:00:00 UTC,9.800690787314160,760648959.2261460,26473661.601431300
2016-03-09 00:00:00 UTC,11.97157975649350,929438076.2759760,28637679.638494200
2016-03-10 00:00:00 UTC,11.2064229700308,870327228.7272450,26154096.467449
2016-03-11 00:00:00 UTC,11.20893669288260,870802676.0308330,21083465.444312500
2016-03-12 00:00:00 UTC,13.37620667356020,1039511436.0395200,49863322.38648790
2016-03-13 00:00:00 UTC,14.89359978457810,1157819808.965220,41625885.68412730
2016-03-14 00:00:00 UTC,12.28982460670520,955721344.4457040,56738456.43221120
2016-03-15 00:00:00 UTC,12.966897673599,1008754617.7585600,30654519.10842080
2016-03-16 00:00:00 UTC,12.52943314528080,975104638.0634550,23016882.43185900
2016-03-17 00:00:00 UTC,10.956232214701,856001603.1676560,41222397.150388700
2016-03-18 00:00:00 UTC,10.79765033887470,843946887.9342750,56331932.49799410
2016-03-19 00:00:00 UTC,10.43953586817160,816289545.7437400,26241552.22233690
2016-03-20 00:00:00 UTC,10.21749097388720,799245003.4284260,17365910.955602600
2016-03-21 00:00:00 UTC,11.85112269425590,927407651.003754,28692538.03850460
2016-03-22 00:00:00 UTC,11.31742767517070,886765230.0935060,19752147.756938800
2016-03-23 00:00:00 UTC,12.40319150724300,972225642.275035,19194415.657154000
2016-03-24 00:00:00 UTC,11.12762218636000,872598276.4440270,25440037.393963000
2016-03-25 00:00:00 UTC,10.64069143211580,834753145.0583120,13369781.43339710
2016-03-26 00:00:00 UTC,10.96552244468760,860590847.122157,9099232.99988865
2016-03-27 00:00:00 UTC,10.37751681820160,814770808.1488090,16296116.833151700
2016-03-28 00:00:00 UTC,11.67625154039090,917099302.4921900,23146182.980729000
2016-03-29 00:00:00 UTC,11.73817083046580,922332031.7043780,17227685.66894120
2016-03-30 00:00:00 UTC,11.88228675953420,934038009.0319000,18966041.620488900
2016-03-31 00:00:00 UTC,11.35463054290020,892916961.5825860,14483801.493105600
2016-04-01 00:00:00 UTC,11.63607180334680,915415691.5298440,11085851.666571300
2016-04-02 00:00:00 UTC,11.5639776320382,910108352.6203130,8250251.46099724
2016-04-03 00:00:00 UTC,11.51238012010480,906254482.4679870,6190954.954391590
2016-04-04 00:00:00 UTC,11.18688123888370,881135506.2361230,8612716.039295980
2016-04-05 00:00:00 UTC,10.41948468988900,821026031.4554000,19160809.10508680
2016-04-06 00:00:00 UTC,10.66622342007390,840796803.7682230,16326497.505610700
2016-04-07 00:00:00 UTC,10.0295684039377,790923840.975488,12647730.142575300
2016-04-08 00:00:00 UTC,9.758944911021470,769898368.4666550,14041839.904038300
2016-04-09 00:00:00 UTC,9.899719595415820,781106339.0553540,12961939.644313900
2016-04-10 00:00:00 UTC,8.814617175830120,695943784.1793740,42148631.996420100
2016-04-11 00:00:00 UTC,8.66829211893249,684660770.877576,14850316.572718500
2016-04-12 00:00:00 UTC,7.51681223420342,593949307.4480370,22286939.435105400
2016-04-13 00:00:00 UTC,8.015604593105120,633611436.0474920,30653780.43975510
2016-04-14 00:00:00 UTC,8.43365602127963,666925784.5002220,13178565.115089100
2016-04-15 00:00:00 UTC,8.20613745870167,649194329.0397050,11510142.230195400
2016-04-16 00:00:00 UTC,8.555981966976970,677141041.3390800,9164981.891612120
2016-04-17 00:00:00 UTC,9.323170276346230,738147546.3926150,23406128.933429800
2016-04-18 00:00:00 UTC,8.960482405053710,709720474.7865460,20650475.766265400
2016-04-19 00:00:00 UTC,8.696773038727310,689106961.8888910,11931697.805021900
2016-04-20 00:00:00 UTC,8.484150722584230,672532357.9918680,14929127.402227000
2016-04-21 00:00:00 UTC,8.11104074507033,643204549.648147,12241737.003326500
2016-04-22 00:00:00 UTC,7.855106665179340,623163882.7267810,12838519.618996300
2016-04-23 00:00:00 UTC,8.377192623957280,664843804.3114130,14263735.838354600
2016-04-24 00:00:00 UTC,7.995361207240300,634792414.6359910,10251449.903605100
2016-04-25 00:00:00 UTC,7.812751656077320,620380381.4729420,9849771.90571352
2016-04-26 00:00:00 UTC,7.424663266229030,589953549.0718940,17588527.338440900
2016-04-27 00:00:00 UTC,7.724694549946330,614038719.7664940,18898653.05760320
2016-04-28 00:00:00 UTC,7.250216005225780,576551379.9087090,10503191.403122600
2016-04-29 00:00:00 UTC,7.47581760975781,594731702.4822700,8232651.035704130
2016-04-30 00:00:00 UTC,8.892970091837210,707751631.3173720,36023474.61132940
2016-05-01 00:00:00 UTC,8.832454372832900,703213705.2833790,16329848.834566600
2016-05-02 00:00:00 UTC,10.10782116866720,805073117.8028660,40531647.2594358
2016-05-03 00:00:00 UTC,9.285335810954500,739862094.2932650,20068196.22374320
2016-05-04 00:00:00 UTC,9.414136136064810,750420702.3036540,16758119.374866200
2016-05-05 00:00:00 UTC,9.827130178456440,783653892.6075460,17630163.279848500
2016-05-06 00:00:00 UTC,9.277042146778030,740079043.0208730,20206557.47556280
2016-05-07 00:00:00 UTC,9.381202893584620,748684467.9155400,10242971.602412300
2016-05-08 00:00:00 UTC,9.52920206226682,760794311.5000650,14850766.415806800
2016-05-09 00:00:00 UTC,9.353276545574160,747045608.4385860,10349090.132607400
2016-05-10 00:00:00 UTC,9.350283703928600,747107780.4041430,8837274.15169184
2016-05-11 00:00:00 UTC,9.981302920467390,797843002.2628190,14650764.255450200
2016-05-12 00:00:00 UTC,10.091492287586400,806976736.4777820,22804335.07313710
2016-05-13 00:00:00 UTC,10.585661577212800,846829870.6061080,27489270.96990510
2016-05-14 00:00:00 UTC,10.176098567981200,814388813.0253450,18055946.18486380
2016-05-15 00:00:00 UTC,9.960446892869540,797447113.6994010,8453161.311741680
2016-05-16 00:00:00 UTC,11.1336459827202,891725938.6611810,27963225.28498740
2016-05-17 00:00:00 UTC,12.157137161266900,974091672.7174440,36364157.81239000
2016-05-18 00:00:00 UTC,13.35361430554960,1070392165.1001000,62651459.72818860
2016-05-19 00:00:00 UTC,14.71832475600220,1180254102.1753500,53477909.077545200
2016-05-20 00:00:00 UTC,13.69368343400460,1098527825.601000,48337340.57185820
2016-05-21 00:00:00 UTC,13.99924843857700,1123480271.01703,24426995.172922100
2016-05-22 00:00:00 UTC,14.248986066415800,1143985930.6592500,17413663.620256500
2016-05-23 00:00:00 UTC,13.23503660198640,1063005899.322380,21271913.57732470
2016-05-24 00:00:00 UTC,12.66434299000910,1017513902.0342000,41166028.01368200
2016-05-25 00:00:00 UTC,12.50426452924120,1005116816.0568300,25364775.557130500
2016-05-26 00:00:00 UTC,12.498353409631200,1005043803.4223600,19032556.07440180
2016-05-27 00:00:00 UTC,11.19174476153150,900334792.3619340,53491048.64137500
2016-05-28 00:00:00 UTC,11.76324560569720,946689008.4566060,44051409.767962500
2016-05-29 00:00:00 UTC,12.38905213533700,997114649.2059600,26254518.55363850
2016-05-30 00:00:00 UTC,12.67843106889240,1021153612.0329000,13289827.482192400
2016-05-31 00:00:00 UTC,14.00927375901660,1128785731.519010,39491270.92023740
2016-06-01 00:00:00 UTC,13.857937834861200,1117038106.1276400,20161807.321217300
2016-06-02 00:00:00 UTC,13.77433887468260,1110747962.0861500,9543717.946969880
2016-06-03 00:00:00 UTC,13.8427358773047,1116709699.2231500,21310804.97545620
2016-06-04 00:00:00 UTC,13.697394260187200,1105420836.3746800,14233023.489212900
2016-06-05 00:00:00 UTC,13.970529067786600,1127904559.166550,9908484.139421100
2016-06-06 00:00:00 UTC,13.942005553967700,1126059079.2933500,7633717.194766480
2016-06-07 00:00:00 UTC,14.549216948648300,1175566661.3926600,19688483.52449010
2016-06-08 00:00:00 UTC,14.43177555298710,1166543234.5850900,14566862.117567800
2016-06-09 00:00:00 UTC,14.44062374394470,1167724056.8805700,6538415.617239340
2016-06-10 00:00:00 UTC,13.943733928604500,1127971788.6557800,9751904.43375697
2016-06-11 00:00:00 UTC,13.960460970231300,1129771063.2214300,9986576.468801260
2016-06-12 00:00:00 UTC,15.697007269686300,1270814827.7909100,34155133.25971260
2016-06-13 00:00:00 UTC,17.55275028575100,1421627594.3482100,33190471.728637400
2016-06-14 00:00:00 UTC,18.770374371361400,1520848128.9016500,57195562.16615150
2016-06-15 00:00:00 UTC,18.421853687438000,1493198806.5705300,16794245.386186000
2016-06-16 00:00:00 UTC,20.509400413759900,1663058590.2352100,33609803.05751320
2016-06-17 00:00:00 UTC,15.397397817568100,1249053416.9715900,176008430.131423
2016-06-18 00:00:00 UTC,11.197136666677000,908703581.3956260,121410542.50029700
2016-06-19 00:00:00 UTC,12.23058702890820,992977657.9993960,68987538.97211510
2016-06-20 00:00:00 UTC,11.814834520499300,959600009.086865,79924563.1953664
2016-06-21 00:00:00 UTC,12.984597875196900,1055028896.3957800,73815982.10368490
2016-06-22 00:00:00 UTC,12.737756210638700,1035382450.4098100,157698817.03531400
2016-06-23 00:00:00 UTC,13.676478995775700,1112128273.0865200,35210083.60811150
2016-06-24 00:00:00 UTC,13.94189690132610,1134160918.5765300,42975326.33415150
2016-06-25 00:00:00 UTC,14.276287720956600,1161808477.683750,13474760.65320480
2016-06-26 00:00:00 UTC,13.845029961871900,1127161866.113180,12716765.335899700
2016-06-27 00:00:00 UTC,13.932543491059100,1134738651.812570,9026418.664550110
2016-06-28 00:00:00 UTC,12.295660556232400,1001816707.4205700,38649828.67116690
2016-06-29 00:00:00 UTC,12.800496100256200,1043352935.7311000,24102058.67142670
2016-06-30 00:00:00 UTC,13.33562669996460,1087390815.1043500,25109656.26842840
2016-07-01 00:00:00 UTC,12.329645963731700,1005775062.8852900,16090108.050608600
2016-07-02 00:00:00 UTC,12.01798250397970,980549295.6466440,12572639.309558700
2016-07-03 00:00:00 UTC,11.825161030775900,965373887.5132510,8919743.27120069
2016-07-04 00:00:00 UTC,11.421738727166800,932812328.2042700,10816581.462869500
2016-07-05 00:00:00 UTC,10.540860504216000,861199508.1291670,40761274.601703300
2016-07-06 00:00:00 UTC,10.51055993812400,859068161.5290380,16042852.433356400
2016-07-07 00:00:00 UTC,10.098931265626300,825747093.0896320,13787778.16557360
2016-07-08 00:00:00 UTC,11.39547874677080,932118254.1453620,17821594.496114300
2016-07-09 00:00:00 UTC,10.99572234732320,899784687.8420680,14035737.806230800
2016-07-10 00:00:00 UTC,10.957294339543300,896985032.1099090,4559501.88558977
2016-07-11 00:00:00 UTC,10.515451706239700,861156597.6960210,11938095.540816700
2016-07-12 00:00:00 UTC,10.606193607117200,868920981.0675110,8944484.246364420
2016-07-13 00:00:00 UTC,10.489054686552200,859665552.2352580,6087112.236380930
2016-07-14 00:00:00 UTC,11.242970957141100,921808085.7160170,13698700.023209200
2016-07-15 00:00:00 UTC,11.32509705331990,928901844.3372740,13798764.3887509
2016-07-16 00:00:00 UTC,11.701716015155700,960169025.1824890,10138776.97248820
2016-07-17 00:00:00 UTC,11.314787410063800,928781022.9092300,20447413.599733800
2016-07-18 00:00:00 UTC,11.022556335862300,905150788.2259310,13898138.245649700
2016-07-19 00:00:00 UTC,11.582501423627600,951503951.3461840,20242192.241273800
2016-07-20 00:00:00 UTC,12.152788273478900,998549464.8233290,29894784.28435570
2016-07-21 00:00:00 UTC,12.605917129707000,1036388808.2887000,24473811.51309660
2016-07-22 00:00:00 UTC,14.319877369541700,1177755541.070430,72391413.22249370
2016-07-23 00:00:00 UTC,14.389725342721600,1183972887.7908800,72744516.35031610
2016-07-24 00:00:00 UTC,12.803851809790100,1053890906.6279500,71639748.40237250
2016-07-25 00:00:00 UTC,13.816630680711000,1137688271.2296800,33694267.533381000
2016-07-26 00:00:00 UTC,11.771641757280600,969670072.7276820,76432694.99620310
2016-07-27 00:00:00 UTC,12.96633340222510,1068505615.2937700,48754958.64137970
2016-07-28 00:00:00 UTC,12.883149607897300,1062067696.4315900,19481593.529681700
2016-07-29 00:00:00 UTC,12.840037637363200,1058924002.9712200,10125341.279974600
2016-07-30 00:00:00 UTC,12.547081780784800,1035160533.0510800,8150653.892600030
2016-07-31 00:00:00 UTC,11.868408414551200,979546056.9825450,20238765.447837600
2016-08-01 00:00:00 UTC,10.968397852276400,905616046.061989,17147499.527635200
2016-08-02 00:00:00 UTC,8.352592747838970,689901283.219963,60708724.33736280
2016-08-03 00:00:00 UTC,10.22174781589870,844612892.2756270,44330639.67738890
2016-08-04 00:00:00 UTC,11.032160216870200,911931922.0513970,29307740.66438060
2016-08-05 00:00:00 UTC,10.940014108153800,904674489.3809130,10956639.34702050
2016-08-06 00:00:00 UTC,10.898636348546500,901592852.5380470,11692994.41648210
2016-08-07 00:00:00 UTC,10.920308055489100,903742755.7733910,11883004.411650600
2016-08-08 00:00:00 UTC,11.245805121088900,931042241.4656780,10967961.760577600
2016-08-09 00:00:00 UTC,12.191218707659700,1009705614.3654900,29672733.520185600
2016-08-10 00:00:00 UTC,12.141222798878100,1005960650.7643600,23499542.868399800
2016-08-11 00:00:00 UTC,11.988140188861900,993657810.9651860,24164966.873272100
2016-08-12 00:00:00 UTC,11.973720126245900,992852191.9212200,24135899.78447130
2016-08-13 00:00:00 UTC,11.577472667681900,960366408.498685,6655535.198454870
2016-08-14 00:00:00 UTC,11.25990352208700,934377927.8960150,7543085.399330940
2016-08-15 00:00:00 UTC,11.230807046622200,932326143.2853820,5064027.898267310
2016-08-16 00:00:00 UTC,10.25082244872530,851307063.4618480,5249879.8049723900
2016-08-17 00:00:00 UTC,10.73534634440300,891887550.1509100,5256928.972461220
2016-08-18 00:00:00 UTC,10.724216809737700,891315247.0386080,4567012.374311770
2016-08-19 00:00:00 UTC,10.718344718920200,891164434.8398450,3192133.226690040
2016-08-20 00:00:00 UTC,11.262754476834700,936793411.7477160,5076175.103616040
2016-08-21 00:00:00 UTC,11.154044310153200,928118646.4965860,3197471.3310449800
2016-08-22 00:00:00 UTC,11.061377388887200,920760944.831664,4831490.757852670
2016-08-23 00:00:00 UTC,11.012543081655900,917054933.5053090,4721007.823312020
2016-08-24 00:00:00 UTC,11.013811994175500,917509231.7189380,3221362.082246620
2016-08-25 00:00:00 UTC,11.339127441192700,944980815.0070010,6231804.810184040
2016-08-26 00:00:00 UTC,11.256812662022600,938479976.3330710,4403460.384900960
2016-08-27 00:00:00 UTC,11.14950758737520,929893628.9463940,1903199.5609802400
2016-08-28 00:00:00 UTC,10.91304107690760,910522226.8620990,4055631.700066120
2016-08-29 00:00:00 UTC,10.906290588906200,910306587.9266040,5810173.643565890
2016-08-30 00:00:00 UTC,11.210877311518400,936081383.0388740,5550355.265152280
2016-08-31 00:00:00 UTC,11.49662475092660,960315422.2529750,7446354.073382740
2016-09-01 00:00:00 UTC,12.002877477501200,1002979070.4858400,19546439.786958300
2016-09-02 00:00:00 UTC,12.09104280233150,1010736310.5378800,7683911.541524930
2016-09-03 00:00:00 UTC,11.797585220569800,986576697.7263980,10099601.667451000
2016-09-04 00:00:00 UTC,11.662579543984500,975664137.5387730,5035842.952199200
2016-09-05 00:00:00 UTC,11.751897477880800,983510024.4105910,3788155.072558390
2016-09-06 00:00:00 UTC,11.684755437748200,978261092.6084980,4815696.850474360
2016-09-07 00:00:00 UTC,11.550025415616300,967355053.646816,4664621.634283550
2016-09-08 00:00:00 UTC,11.33639873415640,949823761.5796950,7944145.032547880
2016-09-09 00:00:00 UTC,11.63011682103450,974812003.5841370,3826059.408074750
2016-09-10 00:00:00 UTC,12.117830861883700,1016072616.831650,4731455.712652930
2016-09-11 00:00:00 UTC,11.59605624659760,972702164.2737090,6472336.880957990
2016-09-12 00:00:00 UTC,11.84714198083280,994145301.609289,4554653.825275870
